,SEQN,RIDAGEYR,DMDEDUC2,DMDHHSIZ,INDFMPIR,gender_1.0,gender_2.0,marital_1.0,marital_2.0,marital_3.0,marital_4.0,marital_5.0,marital_6.0
3476,28447.0,35.0,4.0,4.0,1.59,1,0,1,0,0,0,0,0
3477,28448.0,28.0,5.0,4.0,1.9,0,1,1,0,0,0,0,0
3478,28450.0,60.0,3.0,3.0,1.28,0,1,1,0,0,0,0,0
3479,28455.0,79.0,5.0,2.0,5.0,1,0,0,0,0,0,0,1
3480,28457.0,41.0,3.0,3.0,5.0,1,0,1,0,0,0,0,0
3481,28458.0,76.0,1.0,2.0,1.28,1,0,1,0,0,0,0,0
3482,28459.0,57.0,2.0,4.0,5.0,1,0,1,0,0,0,0,0
3483,28462.0,43.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
3484,28467.0,50.0,4.0,2.0,4.95,0,1,1,0,0,0,0,0
3485,28469.0,49.0,4.0,3.0,4.54,0,1,0,0,0,1,0,0
3486,28471.0,62.0,3.0,2.0,2.4,0,1,1,0,0,0,0,0
3487,28472.0,80.0,4.0,2.0,2.4,0,1,1,0,0,0,0,0
3488,28473.0,76.0,1.0,2.0,1.24,1,0,1,0,0,0,0,0
3489,28474.0,44.0,3.0,2.0,3.84,1,0,1,0,0,0,0,0
3490,28475.0,24.0,3.0,4.0,0.07,1,0,0,0,0,0,1,0
3491,28477.0,71.0,5.0,2.0,0.95,1,0,1,0,0,0,0,0
3492,28482.0,60.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
3493,28485.0,75.0,5.0,1.0,2.26,0,1,0,0,1,0,0,0
3494,28487.0,47.0,5.0,5.0,4.64,0,1,1,0,0,0,0,0
3495,28488.0,73.0,1.0,2.0,0.99,1,0,1,0,0,0,0,0
3496,28489.0,41.0,3.0,5.0,3.6,0,1,1,0,0,0,0,0
3497,28494.0,74.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
3498,28495.0,47.0,4.0,4.0,1.61,1,0,0,0,0,0,0,1
3499,28499.0,50.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3500,28502.0,34.0,3.0,4.0,0.89,0,1,0,0,1,0,0,0
3501,28507.0,26.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3502,28508.0,85.0,3.0,1.0,1.72,0,1,0,1,0,0,0,0
3503,28511.0,40.0,5.0,4.0,2.45,1,0,1,0,0,0,0,0
3504,28512.0,77.0,3.0,1.0,2.0,0,1,0,1,0,0,0,0
3505,28525.0,22.0,5.0,6.0,0.43,1,0,0,0,0,0,1,0
3506,28526.0,41.0,4.0,5.0,3.63,0,1,1,0,0,0,0,0
3507,28527.0,29.0,4.0,3.0,2.04,1,0,0,0,0,0,1,0
3508,28528.0,71.0,1.0,2.0,2.97,1,0,1,0,0,0,0,0
3509,28538.0,54.0,1.0,4.0,0.0,1,0,0,0,1,0,0,0
3510,28541.0,76.0,1.0,1.0,1.4,0,1,0,1,0,0,0,0
3511,28542.0,85.0,1.0,4.0,2.1,0,1,0,0,0,0,1,0
3512,28543.0,32.0,2.0,5.0,3.13,0,1,1,0,0,0,0,0
3513,28544.0,70.0,3.0,1.0,0.89,1,0,0,0,0,0,1,0
3514,28545.0,80.0,3.0,2.0,1.32,1,0,1,0,0,0,0,0
3515,28549.0,34.0,2.0,2.0,3.71,1,0,1,0,0,0,0,0
3516,28551.0,42.0,1.0,5.0,2.32,0,1,1,0,0,0,0,0
3517,28552.0,55.0,4.0,1.0,5.0,0,1,0,0,0,0,1,0
3518,28554.0,54.0,2.0,2.0,4.0,1,0,1,0,0,0,0,0
3519,28556.0,43.0,1.0,6.0,0.8,1,0,1,0,0,0,0,0
3520,28562.0,64.0,1.0,1.0,0.75,1,0,0,0,1,0,0,0
3521,28563.0,28.0,4.0,4.0,2.0,1,0,1,0,0,0,0,0
3522,28565.0,49.0,3.0,6.0,5.0,0,1,1,0,0,0,0,0
3523,28566.0,65.0,2.0,2.0,4.0,1,0,1,0,0,0,0,0
3524,28567.0,83.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
3525,28569.0,35.0,2.0,4.0,2.71,1,0,1,0,0,0,0,0
3526,28571.0,27.0,5.0,1.0,4.01,1,0,0,0,0,0,1,0
3527,28573.0,85.0,5.0,1.0,2.84,0,1,0,1,0,0,0,0
3528,28575.0,65.0,2.0,2.0,4.0,0,1,0,0,1,0,0,0
3529,28576.0,85.0,3.0,1.0,1.83,0,1,0,1,0,0,0,0
3530,28578.0,82.0,5.0,1.0,5.0,1,0,0,1,0,0,0,0
3531,28579.0,66.0,4.0,4.0,3.12,1,0,1,0,0,0,0,0
3532,28582.0,54.0,1.0,4.0,1.17,0,1,1,0,0,0,0,0
3533,28583.0,28.0,3.0,2.0,3.84,1,0,1,0,0,0,0,0
3534,28584.0,44.0,4.0,5.0,5.0,1,0,1,0,0,0,0,0
3535,28585.0,65.0,4.0,1.0,0.0,0,1,0,0,1,0,0,0
3536,28586.0,69.0,1.0,2.0,1.65,1,0,1,0,0,0,0,0
3537,28590.0,61.0,3.0,4.0,2.45,1,0,1,0,0,0,0,0
3538,28592.0,41.0,2.0,4.0,1.6,0,1,0,0,0,0,0,1
3539,28596.0,23.0,3.0,6.0,0.77,1,0,0,0,0,0,1,0
3540,28597.0,21.0,4.0,4.0,3.8,1,0,0,0,0,0,1,0
3541,28601.0,61.0,4.0,4.0,0.85,1,0,1,0,0,0,0,0
3542,28602.0,42.0,5.0,1.0,4.08,0,1,0,0,1,0,0,0
3543,28603.0,61.0,3.0,2.0,3.84,1,0,1,0,0,0,0,0
3544,28605.0,33.0,2.0,6.0,3.4,1,0,1,0,0,0,0,0
3545,28606.0,32.0,5.0,5.0,1.45,1,0,1,0,0,0,0,0
3546,28608.0,52.0,5.0,4.0,2.39,0,1,1,0,0,0,0,0
3547,28609.0,20.0,3.0,5.0,0.85,0,1,1,0,0,0,0,0
3548,28610.0,81.0,2.0,1.0,1.69,0,1,0,1,0,0,0,0
3549,28612.0,73.0,1.0,2.0,1.52,0,1,1,0,0,0,0,0
3550,28613.0,23.0,5.0,2.0,4.8,0,1,1,0,0,0,0,0
3551,28614.0,62.0,2.0,3.0,1.09,0,1,1,0,0,0,0,0
3552,28615.0,41.0,3.0,5.0,5.0,0,1,1,0,0,0,0,0
3553,28618.0,53.0,2.0,2.0,1.28,0,1,1,0,0,0,0,0
3554,28619.0,35.0,3.0,3.0,4.66,1,0,1,0,0,0,0,0
3555,28620.0,42.0,5.0,6.0,1.42,1,0,1,0,0,0,0,0
3556,28621.0,72.0,3.0,1.0,3.56,0,1,0,1,0,0,0,0
3557,28622.0,23.0,5.0,2.0,4.56,0,1,1,0,0,0,0,0
3558,28631.0,54.0,4.0,5.0,1.15,0,1,0,0,1,0,0,0
3559,28632.0,28.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3560,28635.0,44.0,4.0,3.0,5.0,0,1,1,0,0,0,0,0
3561,28636.0,67.0,3.0,2.0,3.04,0,1,1,0,0,0,0,0
3562,28639.0,44.0,4.0,5.0,0.98,0,1,1,0,0,0,0,0
3563,28640.0,74.0,5.0,2.0,4.13,1,0,1,0,0,0,0,0
3564,28641.0,42.0,3.0,4.0,1.06,1,0,1,0,0,0,0,0
3565,28642.0,77.0,4.0,5.0,1.72,1,0,0,1,0,0,0,0
3566,28644.0,85.0,5.0,1.0,1.07,0,1,0,1,0,0,0,0
3567,28648.0,33.0,4.0,5.0,2.5,1,0,1,0,0,0,0,0
3568,28649.0,49.0,1.0,4.0,0.65,1,0,0,0,0,0,0,1
3569,28651.0,28.0,3.0,4.0,1.7,1,0,0,0,1,0,0,0
3570,28652.0,29.0,5.0,3.0,4.79,0,1,1,0,0,0,0,0
3571,28654.0,58.0,2.0,2.0,0.05,1,0,0,0,0,0,0,1
3572,28655.0,71.0,4.0,2.0,2.56,1,0,1,0,0,0,0,0
3573,28656.0,80.0,1.0,1.0,1.22,0,1,0,1,0,0,0,0
3574,28657.0,66.0,2.0,1.0,2.26,0,1,0,0,0,0,1,0
3575,28658.0,47.0,4.0,1.0,2.0,1,0,0,0,1,0,0,0
3576,28662.0,61.0,4.0,2.0,3.14,0,1,1,0,0,0,0,0
3577,28664.0,68.0,4.0,5.0,0.98,1,0,1,0,0,0,0,0
3578,28665.0,27.0,5.0,3.0,1.6,0,1,1,0,0,0,0,0
3579,28666.0,75.0,1.0,2.0,0.96,1,0,1,0,0,0,0,0
3580,28667.0,36.0,4.0,4.0,5.0,1,0,1,0,0,0,0,0
3581,28668.0,25.0,3.0,2.0,2.89,0,1,0,0,1,0,0,0
3582,28669.0,68.0,1.0,2.0,3.3,1,0,1,0,0,0,0,0
3583,28671.0,61.0,1.0,5.0,0.83,1,0,1,0,0,0,0,0
3584,28682.0,78.0,3.0,3.0,2.29,1,0,1,0,0,0,0,0
3585,28684.0,28.0,3.0,5.0,0.33,1,0,1,0,0,0,0,0
3586,28686.0,63.0,2.0,4.0,3.6,1,0,1,0,0,0,0,0
3587,28687.0,41.0,2.0,4.0,1.15,0,1,0,1,0,0,0,0
3588,28688.0,47.0,4.0,3.0,5.0,0,1,1,0,0,0,0,0
3589,28693.0,72.0,4.0,2.0,1.17,1,0,1,0,0,0,0,0
3590,28696.0,57.0,3.0,2.0,3.22,1,0,0,0,0,1,0,0
3591,28698.0,43.0,3.0,4.0,0.8,1,0,1,0,0,0,0,0
3592,28701.0,50.0,5.0,2.0,4.0,1,0,1,0,0,0,0,0
3593,28702.0,36.0,2.0,6.0,1.11,1,0,0,0,0,0,1,0
3594,28704.0,29.0,4.0,2.0,0.66,0,1,0,0,0,0,1,0
3595,28709.0,59.0,1.0,2.0,1.9,0,1,1,0,0,0,0,0
3596,28712.0,43.0,4.0,1.0,2.67,1,0,0,0,0,1,0,0
3597,28713.0,22.0,5.0,1.0,2.78,0,1,0,0,0,0,1,0
3598,28715.0,51.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
3599,28718.0,20.0,3.0,2.0,2.56,1,0,1,0,0,0,0,0
3600,28720.0,23.0,2.0,3.0,1.09,1,0,0,0,0,0,1,0
3601,28722.0,21.0,3.0,3.0,1.05,1,0,0,0,0,0,1,0
3602,28723.0,52.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
3603,28725.0,51.0,2.0,7.0,5.0,1,0,0,0,1,0,0,0
3604,28727.0,41.0,5.0,4.0,3.98,0,1,1,0,0,0,0,0
3605,28729.0,74.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
3606,28730.0,41.0,4.0,5.0,4.64,0,1,1,0,0,0,0,0
3607,28731.0,25.0,3.0,3.0,3.19,1,0,0,0,0,0,1,0
3608,28734.0,73.0,2.0,2.0,5.0,1,0,1,0,0,0,0,0
3609,28737.0,73.0,1.0,2.0,0.99,0,1,0,1,0,0,0,0
3610,28740.0,66.0,3.0,1.0,1.93,0,1,0,1,0,0,0,0
3611,28742.0,61.0,5.0,3.0,5.0,0,1,0,0,1,0,0,0
3612,28744.0,56.0,4.0,3.0,4.3,0,1,0,0,1,0,0,0
3613,28746.0,80.0,3.0,1.0,1.07,0,1,0,0,0,0,1,0
3614,28747.0,85.0,1.0,1.0,1.34,0,1,0,1,0,0,0,0
3615,28748.0,41.0,3.0,4.0,2.99,0,1,1,0,0,0,0,0
3616,28750.0,75.0,3.0,1.0,3.34,0,1,0,1,0,0,0,0
3617,28754.0,21.0,3.0,1.0,0.27,0,1,0,0,0,0,1,0
3618,28755.0,38.0,3.0,5.0,3.98,0,1,1,0,0,0,0,0
3619,28756.0,24.0,4.0,4.0,1.9,1,0,0,0,0,0,1,0
3620,28757.0,56.0,5.0,3.0,2.48,1,0,1,0,0,0,0,0
3621,28760.0,42.0,5.0,2.0,3.23,0,1,0,0,1,0,0,0
3622,28762.0,63.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
3623,28763.0,49.0,3.0,2.0,4.8,0,1,1,0,0,0,0,0
3624,28767.0,85.0,4.0,2.0,3.3,0,1,1,0,0,0,0,0
3625,28768.0,74.0,3.0,1.0,1.61,0,1,0,1,0,0,0,0
3626,28769.0,77.0,2.0,3.0,5.0,0,1,1,0,0,0,0,0
3627,28771.0,54.0,1.0,5.0,2.9,0,1,1,0,0,0,0,0
3628,28776.0,38.0,5.0,7.0,2.75,0,1,1,0,0,0,0,0
3629,28779.0,22.0,4.0,2.0,1.36,1,0,0,0,0,0,1,0
3630,28780.0,31.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
3631,28781.0,73.0,1.0,2.0,0.99,0,1,1,0,0,0,0,0
3632,28782.0,54.0,1.0,3.0,0.96,0,1,1,0,0,0,0,0
3633,28783.0,80.0,1.0,3.0,1.03,0,1,0,1,0,0,0,0
3634,28784.0,57.0,4.0,3.0,1.98,1,0,1,0,0,0,0,0
3635,28786.0,69.0,3.0,2.0,1.32,1,0,0,0,1,0,0,0
3636,28787.0,79.0,1.0,4.0,0.69,1,0,1,0,0,0,0,0
3637,28791.0,44.0,3.0,2.0,0.79,0,1,0,0,1,0,0,0
3638,28792.0,61.0,3.0,3.0,2.26,1,0,0,1,0,0,0,0
3639,28793.0,69.0,3.0,2.0,4.54,1,0,1,0,0,0,0,0
3640,28794.0,85.0,4.0,1.0,3.34,0,1,0,1,0,0,0,0
3641,28797.0,81.0,3.0,1.0,3.22,0,1,0,1,0,0,0,0
3642,28798.0,55.0,4.0,3.0,0.43,0,1,0,0,0,1,0,0
3643,28800.0,85.0,2.0,1.0,1.18,1,0,0,1,0,0,0,0
3644,28802.0,66.0,1.0,3.0,1.28,0,1,1,0,0,0,0,0
3645,28803.0,23.0,5.0,1.0,4.45,1,0,0,0,0,0,1,0
3646,28804.0,80.0,4.0,2.0,1.45,0,1,1,0,0,0,0,0
3647,28805.0,49.0,3.0,4.0,2.23,0,1,0,0,1,0,0,0
3648,28808.0,24.0,2.0,3.0,1.44,0,1,1,0,0,0,0,0
3649,28812.0,59.0,5.0,1.0,1.0,1,0,0,0,0,0,1,0
3650,28813.0,29.0,4.0,3.0,3.22,0,1,0,0,0,0,1,0
3651,28815.0,75.0,3.0,1.0,1.34,1,0,0,1,0,0,0,0
3652,28816.0,68.0,1.0,1.0,1.34,0,1,0,1,0,0,0,0
3653,28818.0,21.0,1.0,4.0,1.78,1,0,0,0,0,0,0,1
3654,28819.0,27.0,5.0,1.0,5.0,1,0,0,0,0,0,1,0
3655,28820.0,29.0,1.0,3.0,2.68,1,0,0,0,0,0,1,0
3656,28821.0,30.0,2.0,6.0,0.0,0,1,0,0,0,0,0,1
3657,28822.0,26.0,4.0,2.0,5.0,0,1,0,0,0,0,0,1
3658,28825.0,20.0,4.0,2.0,0.11,1,0,0,0,0,0,1,0
3659,28828.0,75.0,4.0,4.0,1.74,1,0,1,0,0,0,0,0
3660,28829.0,83.0,2.0,1.0,1.29,0,1,0,1,0,0,0,0
3661,28830.0,45.0,3.0,4.0,0.82,1,0,1,0,0,0,0,0
3662,28832.0,21.0,4.0,3.0,0.43,0,1,0,0,0,0,1,0
3663,28835.0,78.0,3.0,1.0,2.06,1,0,0,1,0,0,0,0
3664,28836.0,60.0,5.0,2.0,3.3,0,1,1,0,0,0,0,0
3665,28837.0,40.0,4.0,4.0,1.16,0,1,0,0,0,0,1,0
3666,28838.0,40.0,5.0,1.0,3.23,1,0,0,0,0,1,0,0
3667,28839.0,60.0,3.0,2.0,2.24,0,1,0,0,1,0,0,0
3668,28840.0,20.0,4.0,3.0,2.04,0,1,1,0,0,0,0,0
3669,28842.0,64.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
3670,28844.0,59.0,5.0,1.0,5.0,1,0,0,0,0,0,1,0
3671,28846.0,64.0,5.0,2.0,1.32,0,1,0,0,1,0,0,0
3672,28848.0,54.0,5.0,1.0,5.0,0,1,0,0,0,0,1,0
3673,28849.0,85.0,2.0,5.0,2.15,1,0,0,1,0,0,0,0
3674,28852.0,43.0,4.0,3.0,0.98,0,1,0,0,1,0,0,0
3675,28854.0,41.0,4.0,4.0,1.36,0,1,0,0,0,0,1,0
3676,28855.0,31.0,4.0,7.0,4.12,0,1,0,0,0,0,1,0
3677,28860.0,29.0,4.0,2.0,0.97,1,0,0,0,0,0,1,0
3678,28861.0,26.0,4.0,2.0,1.34,1,0,0,0,0,0,1,0
3679,28862.0,28.0,4.0,1.0,1.11,1,0,0,0,0,0,1,0
3680,28863.0,37.0,4.0,6.0,1.62,0,1,1,0,0,0,0,0
3681,28867.0,34.0,3.0,3.0,5.0,0,1,1,0,0,0,0,0
3682,28868.0,39.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
3683,28877.0,65.0,1.0,3.0,0.08,0,1,1,0,0,0,0,0
3684,28878.0,30.0,3.0,6.0,1.6,1,0,0,0,0,1,0,0
3685,28879.0,36.0,4.0,4.0,2.07,1,0,1,0,0,0,0,0
3686,28881.0,56.0,3.0,2.0,0.83,1,0,1,0,0,0,0,0
3687,28884.0,65.0,4.0,2.0,2.8,0,1,1,0,0,0,0,0
3688,28886.0,80.0,4.0,1.0,0.87,0,1,0,1,0,0,0,0
3689,28893.0,26.0,4.0,2.0,4.13,1,0,1,0,0,0,0,0
3690,28894.0,85.0,1.0,7.0,0.53,0,1,0,1,0,0,0,0
3691,28896.0,46.0,1.0,6.0,1.31,1,0,1,0,0,0,0,0
3692,28897.0,28.0,4.0,3.0,5.0,1,0,1,0,0,0,0,0
3693,28898.0,41.0,4.0,7.0,0.57,0,1,1,0,0,0,0,0
3694,28899.0,32.0,4.0,2.0,1.65,1,0,1,0,0,0,0,0
3695,28903.0,62.0,2.0,2.0,0.97,0,1,0,1,0,0,0,0
3696,28905.0,47.0,3.0,2.0,2.23,1,0,1,0,0,0,0,0
3697,28906.0,44.0,3.0,5.0,5.0,0,1,1,0,0,0,0,0
3698,28907.0,81.0,5.0,2.0,3.3,1,0,1,0,0,0,0,0
3699,28908.0,50.0,3.0,3.0,2.72,1,0,1,0,0,0,0,0
3700,28912.0,33.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
3701,28913.0,57.0,4.0,1.0,5.0,0,1,0,0,1,0,0,0
3702,28914.0,62.0,5.0,1.0,5.0,1,0,0,0,0,0,1,0
3703,28915.0,35.0,5.0,2.0,5.0,0,1,0,0,0,0,0,1
3704,28916.0,65.0,1.0,2.0,1.68,1,0,1,0,0,0,0,0
3705,28917.0,67.0,2.0,4.0,1.28,1,0,1,0,0,0,0,0
3706,28919.0,61.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
3707,28922.0,26.0,4.0,2.0,2.8,0,1,1,0,0,0,0,0
3708,28923.0,23.0,4.0,2.0,0.17,0,1,0,0,0,0,1,0
3709,28924.0,27.0,4.0,4.0,0.62,1,0,0,0,0,0,0,1
3710,28927.0,52.0,3.0,3.0,1.05,0,1,0,0,0,0,1,0
3711,28928.0,41.0,2.0,7.0,0.67,1,0,1,0,0,0,0,0
3712,28931.0,59.0,2.0,3.0,1.21,1,0,1,0,0,0,0,0
3713,28932.0,31.0,2.0,5.0,1.46,0,1,0,0,0,0,0,1
3714,28934.0,30.0,3.0,7.0,1.24,0,1,1,0,0,0,0,0
3715,28935.0,83.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3716,28937.0,84.0,5.0,1.0,4.3,0,1,0,1,0,0,0,0
3717,28938.0,45.0,5.0,4.0,4.21,1,0,1,0,0,0,0,0
3718,28942.0,36.0,1.0,4.0,1.34,1,0,0,0,0,0,1,0
3719,28944.0,40.0,3.0,2.0,2.78,1,0,1,0,0,0,0,0
3720,28948.0,58.0,1.0,2.0,3.6,0,1,0,0,1,0,0,0
3721,28951.0,65.0,1.0,1.0,1.07,1,0,0,0,1,0,0,0
3722,28952.0,68.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
3723,28954.0,47.0,3.0,2.0,3.9,1,0,0,0,1,0,0,0
3724,28956.0,45.0,3.0,6.0,0.39,0,1,0,0,1,0,0,0
3725,28958.0,28.0,5.0,1.0,2.0,0,1,0,0,0,0,1,0
3726,28960.0,49.0,3.0,5.0,2.79,1,0,1,0,0,0,0,0
3727,28966.0,70.0,3.0,1.0,1.34,1,0,0,1,0,0,0,0
3728,28973.0,28.0,4.0,3.0,5.0,1,0,0,0,0,0,1,0
3729,28974.0,53.0,1.0,4.0,4.89,0,1,1,0,0,0,0,0
3730,28978.0,63.0,4.0,2.0,2.15,0,1,1,0,0,0,0,0
3731,28981.0,61.0,4.0,2.0,5.0,1,0,1,0,0,0,0,0
3732,28982.0,37.0,3.0,3.0,1.6,0,1,0,0,0,0,1,0
3733,28984.0,55.0,3.0,3.0,2.04,1,0,0,0,0,0,0,1
3734,28985.0,32.0,4.0,5.0,1.39,0,1,1,0,0,0,0,0
3735,28986.0,65.0,3.0,3.0,2.49,0,1,1,0,0,0,0,0
3736,28987.0,42.0,3.0,2.0,4.0,0,1,1,0,0,0,0,0
3737,28990.0,59.0,1.0,2.0,2.48,1,0,1,0,0,0,0,0
3738,28991.0,45.0,4.0,3.0,1.6,0,1,0,0,1,0,0,0
3739,28992.0,37.0,4.0,4.0,4.24,1,0,1,0,0,0,0,0
3740,28994.0,26.0,4.0,2.0,1.34,1,0,0,0,0,0,1,0
3741,28995.0,56.0,4.0,1.0,1.45,1,0,0,0,1,0,0,0
3742,28998.0,59.0,4.0,2.0,3.55,0,1,1,0,0,0,0,0
3743,29003.0,42.0,3.0,2.0,3.51,1,0,0,0,1,0,0,0
3744,29006.0,27.0,1.0,5.0,1.58,0,1,1,0,0,0,0,0
3745,29007.0,34.0,5.0,2.0,5.0,1,0,0,0,0,0,1,0
3746,29012.0,51.0,2.0,1.0,2.34,0,1,0,1,0,0,0,0
3747,29015.0,38.0,3.0,5.0,0.77,0,1,0,0,0,1,0,0
3748,29019.0,79.0,1.0,1.0,1.07,0,1,0,1,0,0,0,0
3749,29020.0,76.0,3.0,2.0,2.8,1,0,1,0,0,0,0,0
3750,29023.0,33.0,4.0,3.0,2.17,0,1,1,0,0,0,0,0
3751,29024.0,85.0,3.0,1.0,3.34,1,0,0,1,0,0,0,0
3752,29026.0,36.0,4.0,1.0,0.64,1,0,0,0,0,0,1,0
3753,29028.0,55.0,4.0,1.0,5.0,0,1,0,0,1,0,0,0
3754,29032.0,82.0,1.0,3.0,2.62,0,1,0,1,0,0,0,0
3755,29033.0,33.0,2.0,1.0,1.67,1,0,0,0,1,0,0,0
3756,29034.0,25.0,5.0,2.0,2.56,0,1,0,0,0,0,1,0
3757,29036.0,85.0,2.0,3.0,2.62,0,1,0,1,0,0,0,0
3758,29038.0,43.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
3759,29043.0,28.0,1.0,3.0,2.68,1,0,0,0,0,0,1,0
3760,29048.0,61.0,1.0,3.0,2.16,1,0,1,0,0,0,0,0
3761,29050.0,46.0,5.0,1.0,4.62,0,1,0,0,0,0,1,0
3762,29051.0,65.0,4.0,3.0,4.95,1,0,1,0,0,0,0,0
3763,29052.0,65.0,1.0,2.0,0.7,0,1,1,0,0,0,0,0
3764,29054.0,44.0,1.0,6.0,3.93,0,1,1,0,0,0,0,0
3765,29056.0,25.0,4.0,4.0,0.58,0,1,1,0,0,0,0,0
3766,29059.0,85.0,1.0,4.0,1.72,0,1,0,1,0,0,0,0
3767,29060.0,57.0,5.0,5.0,5.0,0,1,0,0,0,0,1,0
3768,29061.0,25.0,3.0,2.0,2.48,1,0,1,0,0,0,0,0
3769,29068.0,39.0,3.0,4.0,3.34,0,1,0,0,0,0,0,1
3770,29070.0,49.0,4.0,1.0,3.34,1,0,0,0,0,0,1,0
3771,29071.0,55.0,3.0,4.0,1.65,0,1,0,0,1,0,0,0
3772,29073.0,71.0,3.0,2.0,3.47,0,1,1,0,0,0,0,0
3773,29079.0,85.0,1.0,2.0,0.83,0,1,1,0,0,0,0,0
3774,29080.0,32.0,4.0,4.0,4.08,0,1,1,0,0,0,0,0
3775,29081.0,81.0,3.0,2.0,2.97,0,1,1,0,0,0,0,0
3776,29082.0,43.0,5.0,3.0,5.0,1,0,1,0,0,0,0,0
3777,29083.0,63.0,3.0,2.0,1.22,0,1,1,0,0,0,0,0
3778,29085.0,27.0,3.0,2.0,3.44,0,1,0,0,0,0,1,0
3779,29086.0,73.0,1.0,2.0,1.09,0,1,1,0,0,0,0,0
3780,29088.0,61.0,3.0,4.0,1.18,0,1,0,1,0,0,0,0
3781,29090.0,60.0,3.0,1.0,1.22,0,1,0,1,0,0,0,0
3782,29092.0,62.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3783,29095.0,32.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
3784,29096.0,72.0,3.0,2.0,1.6,1,0,1,0,0,0,0,0
3785,29097.0,48.0,3.0,3.0,1.61,1,0,0,0,0,0,0,1
3786,29098.0,71.0,4.0,1.0,0.86,1,0,0,0,0,1,0,0
3787,29100.0,37.0,2.0,4.0,0.05,1,0,0,0,0,0,1,0
3788,29101.0,24.0,3.0,2.0,1.34,0,1,0,0,0,0,0,1
3789,29103.0,75.0,1.0,5.0,0.46,1,0,1,0,0,0,0,0
3790,29104.0,69.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
3791,29107.0,46.0,3.0,3.0,0.93,1,0,1,0,0,0,0,0
3792,29108.0,25.0,1.0,4.0,1.11,0,1,1,0,0,0,0,0
3793,29109.0,63.0,3.0,1.0,1.29,1,0,0,0,0,0,1,0
3794,29114.0,46.0,5.0,4.0,0.82,1,0,0,0,0,0,1,0
3795,29115.0,52.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
3796,29118.0,77.0,2.0,1.0,1.22,0,1,0,1,0,0,0,0
3797,29119.0,45.0,5.0,4.0,5.0,1,0,0,0,1,0,0,0
3798,29120.0,47.0,4.0,1.0,4.08,1,0,0,0,1,0,0,0
3799,29121.0,72.0,2.0,2.0,3.96,0,1,1,0,0,0,0,0
3800,29122.0,41.0,3.0,4.0,0.07,0,1,0,0,1,0,0,0
3801,29124.0,22.0,1.0,7.0,0.0,0,1,1,0,0,0,0,0
3802,29125.0,46.0,3.0,3.0,1.91,0,1,1,0,0,0,0,0
3803,29127.0,85.0,3.0,1.0,5.0,1,0,0,1,0,0,0,0
3804,29129.0,31.0,5.0,3.0,2.74,0,1,1,0,0,0,0,0
3805,29131.0,38.0,5.0,5.0,5.0,0,1,1,0,0,0,0,0
3806,29133.0,44.0,4.0,2.0,1.49,1,0,1,0,0,0,0,0
3807,29134.0,53.0,3.0,3.0,3.38,1,0,1,0,0,0,0,0
3808,29136.0,31.0,3.0,4.0,1.67,1,0,0,0,0,0,1,0
3809,29140.0,44.0,3.0,6.0,2.23,1,0,1,0,0,0,0,0
3810,29143.0,85.0,2.0,1.0,5.0,1,0,0,1,0,0,0,0
3811,29144.0,70.0,3.0,2.0,3.38,1,0,1,0,0,0,0,0
3812,29146.0,32.0,4.0,2.0,3.22,1,0,0,0,0,0,0,1
3813,29147.0,44.0,3.0,3.0,4.34,0,1,1,0,0,0,0,0
3814,29150.0,62.0,1.0,2.0,0.89,0,1,0,1,0,0,0,0
3815,29155.0,40.0,4.0,4.0,1.7,0,1,0,0,0,1,0,0
3816,29156.0,60.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3817,29159.0,32.0,5.0,4.0,2.77,0,1,1,0,0,0,0,0
3818,29161.0,46.0,4.0,5.0,1.36,1,0,1,0,0,0,0,0
3819,29163.0,46.0,3.0,2.0,2.88,1,0,1,0,0,0,0,0
3820,29164.0,84.0,1.0,1.0,1.16,0,1,0,1,0,0,0,0
3821,29166.0,20.0,3.0,3.0,2.72,0,1,0,0,0,0,1,0
3822,29167.0,80.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
